pca_n_components,learning_rate,max_depth,n_estimators,accuracy,precision,recall,f1,mcc,preparationTime
0.01,3,50,0.8437386569872958,1.0,0.0,0.0,0.0,0.6648018829861636
0.01,3,100,0.8575922565033274,1.0,0.08888888888888888,0.15272727272727274,0.21172456035002515,0.6648019232639449
0.01,3,200,0.8784029038112522,1.0,0.22222222222222218,0.34853146853146855,0.426812240815558,0.6648019541667559
0.01,5,50,0.8437386569872958,1.0,0.0,0.0,0.0,0.6648019798611939
0.01,5,100,0.8611010284331518,0.9333333333333332,0.13333333333333336,0.2193939393939394,0.2776214437007557,0.6648019979166848
0.01,5,200,0.8715063520871145,0.95,0.2,0.305034965034965,0.3482141093839288,0.664802025694472
0.01,7,50,0.8437386569872958,1.0,0.0,0.0,0.0,0.6648020493055609
0.01,7,100,0.8645493042952207,1.0,0.13333333333333336,0.22545454545454544,0.2998261007073129,0.6648020781250226
0.01,7,200,0.8819721718088325,0.95,0.26666666666666666,0.40503496503496506,0.4571704901858242,0.66480210520836
0.01,10,50,0.8437386569872958,1.0,0.0,0.0,0.0,0.6648021305555731
0.01,10,100,0.8645493042952207,1.0,0.13333333333333336,0.22545454545454544,0.2998261007073129,0.6648021486111652
0.01,10,200,0.8819721718088325,0.95,0.26666666666666666,0.40503496503496506,0.4571704901858242,0.6648021704861296
0.1,3,50,0.8888082274652147,0.96,0.31111111111111117,0.45554445554445555,0.5007595271377461,0.6648021940972184
0.1,3,100,0.8992135511191772,0.96,0.37777777777777777,0.5197402597402598,0.55305684224282,0.6648022166667337
0.1,3,200,0.902843315184513,0.9099999999999999,0.4444444444444445,0.5609167303284951,0.5755240249770524,0.6648022402778224
0.1,5,50,0.8819116757410768,0.96,0.2666666666666667,0.3997402597402598,0.45635859969248427,0.6648022652778107
0.1,5,100,0.8853599516031458,0.9199999999999999,0.31111111111111117,0.4467532467532468,0.4831519829756067,0.6648022885416746
0.1,5,200,0.8924379915305506,0.8933333333333333,0.37777777777777777,0.5092640692640693,0.5248687796123559,0.6648023128473142
0.1,7,50,0.8853599516031458,0.96,0.28888888888888886,0.427012987012987,0.4771721484199178,0.6648023368056278
0.1,7,100,0.892377495462795,0.9028571428571428,0.37777777777777777,0.5078171828171828,0.5269802338667987,0.6648023604167166
0.1,7,200,0.8993345432546885,0.9028571428571428,0.4222222222222222,0.5548701298701298,0.5641130967735758,0.6648023854167049
0.1,10,50,0.8853599516031458,0.96,0.28888888888888886,0.427012987012987,0.4771721484199178,0.6648024090277936
0.1,10,100,0.892377495462795,0.9028571428571428,0.37777777777777777,0.5078171828171828,0.5269802338667987,0.6648024326388824
0.1,10,200,0.8993345432546885,0.9028571428571428,0.4222222222222222,0.5548701298701298,0.5641130967735758,0.6648024562500723
0.3,3,50,0.8854204476709014,0.8228571428571427,0.37777777777777777,0.48807692307692313,0.48790330519802094,0.664802480208386
0.3,3,100,0.8888687235329705,0.836190476190476,0.4,0.5090293040293041,0.5084067204049632,0.6648025145833445
0.3,3,200,0.8854204476709014,0.8183333333333334,0.4,0.5016763628528335,0.4977961107348044,0.6648025385417592
0.3,5,50,0.8923169993950394,0.86,0.4,0.527012987012987,0.529566676682263,0.6648025607639485
0.3,5,100,0.8957652752571083,0.8,0.4444444444444445,0.5630769230769231,0.5431282904455035,0.6648025812500136
0.3,5,200,0.8993345432546885,0.8476190476190476,0.4666666666666667,0.5822510822510822,0.5709778522259414,0.6648026034723039
0.3,7,50,0.8888687235329703,0.85,0.37777777777777777,0.505034965034965,0.5095894575953482,0.6648026263889429
0.3,7,100,0.8853599516031458,0.7833333333333333,0.37777777777777777,0.498974358974359,0.4872856920710841,0.6648026496528069
0.3,7,200,0.8888082274652149,0.7928571428571428,0.4,0.5173076923076924,0.5057318674185104,0.6648026760416946
0.3,10,50,0.8888687235329703,0.85,0.37777777777777777,0.505034965034965,0.5095894575953482,0.6648026993055586
0.3,10,100,0.8853599516031458,0.7833333333333333,0.37777777777777777,0.498974358974359,0.4872856920710841,0.6648027222222986
0.3,10,200,0.8888082274652149,0.7928571428571428,0.4,0.5173076923076924,0.5057318674185104,0.6648027465278372
0.5,3,50,0.8923774954627948,0.86,0.4222222222222222,0.5341176470588236,0.5338733533377394,0.664802769791701
0.5,3,100,0.8889292196007261,0.8266666666666665,0.4222222222222222,0.524593837535014,0.517784197532734,0.6648027937500147
0.5,3,200,0.8889292196007261,0.8266666666666665,0.4222222222222222,0.524593837535014,0.517784197532734,0.6648028177083284
0.5,5,50,0.8750151240169389,0.7433333333333333,0.3555555555555555,0.4673777203188968,0.4496588737663389,0.6648028406250686
0.5,5,100,0.8819116757410768,0.7683333333333333,0.37777777777777777,0.4909071320836027,0.4772779213853865,0.664802864930607
